"ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","ENTREZID","GENENAME","regulated"
"ENSMUSG00000035042",1019.86464040458,-3.47176407254214,0.197786401132681,-17.5530979514268,5.63223364551711e-69,4.23177874955928e-65,"Ccl5","20304","C-C motif chemokine ligand 5","Down_in_male"
"ENSMUSG00000024610",50466.6967170024,-2.26409683691405,0.128803660226196,-17.5778920640764,3.6385407999099e-69,4.23177874955928e-65,"Cd74","16149","CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)","Down_in_male"
"ENSMUSG00000025279",618.425614455159,-3.94800175598878,0.225842316834715,-17.4812312029112,1.99152167992592e-68,9.97553209474894e-65,"Dnase1l3","13421","deoxyribonuclease 1-like 3","Down_in_male"
"ENSMUSG00000036594",21612.6397173542,-2.41176004456255,0.156525721892948,-15.4080748863245,1.4445131229348e-53,5.4266746745853e-50,"H2-Aa","14960","histocompatibility 2, class II antigen A, alpha","Down_in_male"
"ENSMUSG00000016283",344.696479472529,-5.03347437071233,0.334588179165952,-15.0437901998199,3.79202614028697e-51,1.13965553620185e-47,"H2-M2","14990","histocompatibility 2, M region locus 2","Down_in_male"
"ENSMUSG00000022126",480.484261240812,-3.98332006037294,0.267654302445575,-14.8823315148573,4.29275103002195e-50,1.075119495469e-46,"Acod1","16365","aconitate decarboxylase 1","Down_in_male"
"ENSMUSG00000034855",4608.78570643815,-3.21085745040183,0.216088140048231,-14.8590174809463,6.08104842773013e-50,1.30542735319287e-46,"Cxcl10","15945","C-X-C motif chemokine ligand 10","Down_in_male"
"ENSMUSG00000030789",1572.90509708905,-2.28189190766656,0.15588906918232,-14.6379211809763,1.60913305896387e-48,3.02255530963125e-45,"Itgax","16411","integrin alpha X","Down_in_male"
"ENSMUSG00000039899",2835.48799648287,-2.70787998486404,0.191078447650364,-14.1715615662679,1.37410584257302e-45,2.29429872181609e-42,"Fgl2","14190","fibrinogen-like protein 2","Down_in_male"
"ENSMUSG00000035186",382.960527522868,-4.60223261422336,0.328485273537568,-14.0104686114552,1.3451445297929e-44,2.02134868491979e-41,"Ubd","24108","ubiquitin D","Down_in_male"
"ENSMUSG00000078922",1815.01229811242,-3.93335370755477,0.292489735714143,-13.4478350084699,3.17018815429797e-41,4.33076521769415e-38,"Tgtp1","21822","T cell specific GTPase 1","Down_in_male"
"ENSMUSG00000086503",907.852087759602,-4.211764247286,0.3139025463902,-13.4174261907723,4.78028770741942e-41,5.98611528161597e-38,"Xist","213742","inactive X specific transcripts","Down_in_male"
